fecha_hora;nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
2022-08-01:08:45:02.000608;TFIT21280542;1000000000;784923000;76.845;12.43;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:44:16.000600;TFIT16181034;18219900000;13639125622;69.118;12.24;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:43:48.000586;TUVT10180429;5000000;1267308646;80.749;5.79;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:43:08.000579;TUVT10180429;5000000;1266561305;80.701;5.8;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:41:24.000523;TFIT21280542;1000000000;775093000;75.862;12.6;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:38:48.000475;TFIT10260331;2000000000;1515656000;73.328;12.13;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:37:42.000423;TFIT16240724;5000000000;4951510000;98.811;10.692;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:35:49.000352;TFIT15260826;2000000000;1898826000;87.955;11.35;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:33:01.000178;TFIT16180930;480000000;407536800;78.109;12.125;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:21:21.000006;TFIT16240724;5000000000;4949110000;98.763;10.72;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:21:13.000003;TFIT16240724;3000000000;2965926000;98.645;10.79;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:21:06.000002;TFIT16240724;5000000000;4942360000;98.628;10.8;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-08-01:08:18:08.000001;TFIT16240724;3000000000;2966916000;98.678;10.77;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:17:10:43.004974;TFIT16300632;26800000000;18574597600;68.752;12.71;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:17:10:42.004973;TFIT16300632;6030000000;4179284460;68.752;12.71;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:16:52:53.004972;TUVT11070525;100000000;30115839282;95.838;5.15;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:15:19:08.004957;BGLT32180141;900000;3329080530;84.3;7.885;TRD;20090718;20410118;SV;6.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:15:08:16.004954;TFIT16181034;10000000000;7516750000;69.447;12.17;TRD;20181018;20341018;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:14:14:06.004330;TFIT16240724;1000000000;986800000;98.543;10.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:14:13:24.004327;TFIT16240724;1500000000;1480200000;98.543;10.85;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:24:42.004016;TFIT10260331;2565700000;1933665462;72.892;12.235;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:18:44.990490;BISG319SA008;500000000;377340000;74.479;14.93;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-29:13:18:38.990489;BISG319SA008;1500000000;1132020000;74.479;14.93;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-29:13:16:18.990485;BDVI3179C096;5000000000;4641400000;91.789;18.169;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:13:13:20.003945;TFIT21280542;924800000;719425965;76.12;12.555;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:13:14.003944;TFIT31261050;375200000;243657131;59.379;12.511;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:10:46.990459;BBCX1218C036;500000000;479625000;95.813;13.534;TRD;20210527;20240527;MV;1.7;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-07-29:13:08:49.003893;TUVT18250237;70000000;17063187160;76.737;6.22;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:08:36.003890;TUVT11070525;70000000;21264691330;96.808;4.75;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:06:33.003871;TUVT18250237;10000000;2435139378;76.658;6.23;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:04:57.990441;BDVI3179C096;4000000000;3711560000;91.75;18.191;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:13:04:50.990440;BDVI3179C096;1000000000;927890000;91.75;18.191;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:13:02:30.003838;TFIT08031127;1000000000;817029000;77.481;11.7;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:01:06.003824;TFIT08031127;1000000000;815429000;77.321;11.75;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:00:38.003806;TUVT18250237;10000000;2426518061;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:13:00:30.003804;TUVT18250237;10000000;2425304229;76.342;6.27;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:59:11.003761;TFIT10260331;500000000;376036500;72.81;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:59:02.003759;TUVT18250237;10000000;2424059274;76.302;6.275;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:59:01.003758;TFIT10260331;500000000;376036500;72.81;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:57:57.003751;TFIT10260331;500000000;376036500;72.81;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:57:50.003742;TFIT10260331;500000000;376036500;72.81;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:57:20.003739;TFIT15260826;2000000000;1896014000;87.876;11.37;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:57:07.990428;BCCB2209C051;1500000000;1352310000;88.159;18.553;TRD;20201125;20250225;TV;2.24;CCB;CEMENTOS ARGOS S.A.
2022-07-29:12:57:00.003736;TFIT10260331;10000000000;7520730000;72.81;12.25;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:55:33.003729;TFIT21280542;1000000000;775482000;75.977;12.58;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:54:05.003699;TFIT21280542;2000000000;1547524000;75.805;12.61;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:54:05.003698;TUVT17230223;1000000;322524734;101.596;1.901;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:53:54.003696;TFIT16280428;3000000000;2340489000;76.504;11.85;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:53:33.990410;BDVI3179C096;500000000;463945000;91.75;18.191;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:53:23.990409;BDVI3179C096;3000000000;2783670000;91.75;18.191;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:53:23.003694;TFIT16240724;74000000;72892220;98.366;10.955;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:53:14.990408;BDVI3179C096;3000000000;2783670000;91.75;18.191;TRD;20170329;20250329;TV;3.83;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:53:06.990406;BDVI819SF084;1000000000;757620000;75.215;14.75;TRD;20190926;20260926;TV;6.18;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:53:05.003686;TFIT16240724;215000000;211061200;98.031;11.155;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:52:30.003683;TUVT18250237;10000000;2427763016;76.421;6.26;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:52:15.003682;TFIT10260331;500000000;376246500;72.852;12.24;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:52:14.990401;BDVI121SF060;1000000000;784910000;77.533;14.75;TRD;20210907;20260907;TV;6.89;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:52:03.003678;TFIT16280428;500000000;390921500;76.672;11.8;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:51:49.003677;TFIT10260331;424000000;312563189;71.288;12.62;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:51:49.003676;TFIT10260331;424000000;312425672;71.288;12.62;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:51:27.990397;BDVI021SF060;2000000000;1498780000;74.029;14.75;TRD;20210218;20260218;TV;4.69;DVI;BANCO DAVIVIENDA S.A
2022-07-29:12:51:03.003671;TFIT16240724;211000000;207134480;98.031;11.155;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:50:26.003669;TFIT10260331;500000000;375831500;72.769;12.26;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:50:23.003668;TUVT17230223;7000000;2259481434;101.679;1.759;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:50:16.003663;TFIT10260331;500000000;375831500;72.769;12.26;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:49:48.003656;TFIT10260331;50000000000;37313150000;72.229;12.39;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:49:43.003655;TUVT17230223;15000000;4841745931;101.679;1.759;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:49:01.003650;TUVT10180429;5000000;1260327689;80.359;5.868;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:48:43.003648;TUVT17230223;22000000;7101227365;101.679;1.759;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:48:21.003647;TFIT10260331;4000000000;3014132000;72.956;12.215;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:48:10.003645;TFIT15260826;1000000000;946547000;87.73;11.421;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:47:54.003644;TFIT08261125;10000000000;9096320000;86.768;11.2;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:47:46.003641;TFIT10260331;5000000000;3770815000;73.019;12.2;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:47:31.003640;TFIT21280542;5000000000;3857410000;75.577;12.65;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:47:23.003635;TFIT21280542;5000000000;3839010000;75.209;12.715;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:46:27.003624;TUVT18250237;10000000;2427763016;76.421;6.26;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:46:08.990387;BCHB1129B15;500000000;451905000;88.74;17.193;TRD;20121213;20271213;TV;3.64;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-29:12:45:30.003609;TFIT15260826;2500000000;2365717500;87.704;11.43;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:43:25.003598;TUVT10180429;100000000;25159245473;80.207;5.9;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:42:41.003591;TUVT17230223;5000000;1613977558;101.683;1.752;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:42:40.003590;TUVT32160649;5000000;1082299038;69.106;6.12;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:42:06.990375;BISG521SA005;1500000000;1178415000;77.276;14.95;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:41:03.990370;BITU6199C060;2000000000;1943160000;94.826;16.491;TRD;20190521;20240521;TV;2.86;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-07-29:12:40:23.990366;BFDT1179A007;300000000;289638000;96.438;16.2;TRD;20170426;20240426;TV;3.57;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
2022-07-29:12:38:51.003554;TFIT15260826;12000000000;11356296000;87.629;11.467;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:38:05.003552;TFIT08031127;22000000000;17950104666;77.321;11.75;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:38:05.003551;TFIT08031127;22000000000;17939438000;77.321;11.75;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:37:52.003550;TFIT08031127;18000000000;14686449272;77.321;11.75;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:37:52.003549;TFIT08031127;18000000000;14677722000;77.321;11.75;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:37:51.003548;TUVT11070525;10000000;3049453382;97.182;4.6;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:36:58.003540;TFIT16090736;60000000000;37084500000;61.465;12.1;TRD;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:36:35.003532;TFIT10260331;5000000000;3759315000;72.789;12.255;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:36:04.003527;TUVT11070525;10000000;3041703533;96.933;4.7;ASPT;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:36:02.003526;TUVT17230223;4500000;1451949699;101.638;1.829;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:35:52.003520;TUVT17230223;6000000;1935932725;101.638;1.829;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:35:19.003515;TFIT16280428;1500000000;1171759500;76.605;11.82;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:35:11.003514;TUVT11170327;10000000;2869482600;90.984;5.555;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:35:08.003513;TUVT18250237;30000000;7275912687;76.342;6.27;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:34:35.003509;TUVT11070525;10000000;3057265478;97.433;4.5;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:34:27.990354;BFDT1179A007;200000000;193092000;96.438;16.2;TRD;20170426;20240426;TV;3.57;FDT;FINANCIERA DE DESARROLLO TERRITORIAL S.A.
2022-07-29:12:34:20.003506;TUVT10180429;10000000;2520344140;80.349;5.87;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:33:27.003502;TUVT18250237;5000000;1212029637;76.302;6.275;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:33:26.003501;TUVT11070525;400000;121419275;96.733;4.78;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:31:37.003484;TUVT10180429;5000000;1260172070;80.349;5.87;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:31:26.003483;TFIT21280542;1000000000;764712000;74.9;12.77;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:30:42.003475;TFIT15260826;6500000000;6134940500;87.459;11.516;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:29:54.003461;TUVT18250237;30000000;7271617591;76.296;6.275;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:28:10.003438;BGLT11210323;543000000;530642406;96.106;11.014;TRD;20120921;20230321;AV;4.375;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:28:03.003437;TFIT16280428;5000000000;3909215000;76.672;11.8;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:49.003435;TFIT16280428;1000000000;781843000;76.672;11.8;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:48.003434;TUVT32160649;19000000;4089259596;68.709;6.16;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:46.003433;TFIT10260331;500000000;374996500;72.602;12.3;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:35.003432;TFIT10260331;500000000;374996500;72.602;12.3;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:19.003425;TUVT20040435;7000000;1938944272;87.487;6.2;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:27:15.003423;TFIT16240724;500000000;493390000;98.541;10.851;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:26:48.003421;TUVT32160649;5000000;1081163016;69.033;6.127;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:26:30.003419;TFIT16280428;5000000000;3909415000;76.676;11.799;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:26:16.003416;TUVT10180429;5000000;1260172070;80.349;5.87;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:23:53.003388;TFIT16240724;500000000;493740000;98.611;10.81;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:23:07.003384;TUVT18250237;6000000;1452978966;76.224;6.285;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:22:39.003378;TFIT21280542;5000000000;3823560000;74.9;12.77;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:22:14.003376;TUVT11070525;1000000;304945338;97.182;4.6;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:22:07.003375;TUVT11070525;249000000;75931389213;97.182;4.6;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:21:58.003374;TFIT16300632;7500000000;5304015000;70.164;12.38;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:21:52.003372;TFIT21280542;4000000000;2999832036;73.413;13.04;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:21:52.003371;TFIT21280542;4000000000;2999368000;73.413;13.04;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:20:00.003361;TUVT18250237;770000;186842003;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:49.003357;TUVT18250237;450000;109193188;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:36.003355;TUVT18250237;250000;60662952;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:28.003352;TFIT15260826;2500000000;2357867500;87.39;11.54;ASPT;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:23.003350;TUVT18250237;22000000;5338339734;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:16.003349;TFIT16240724;500000000;493065000;98.476;10.89;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:16.003348;TFIT16240724;1000000000;985960000;98.459;10.9;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:06.990320;BISG521SA005;208000000;162986720;77.126;15;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:19:04.003347;TUVT18250237;22500000;5459665637;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:19:01.990319;BISG521SA005;300000000;235077000;77.126;15;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:18:56.990317;BISG521SA005;392000000;307167280;77.126;15;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:18:51.990316;BISG521SA005;600000000;470154000;77.126;15;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:18:50.003344;TFIT15260826;22000000000;20771036976;87.433;11.525;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:18:50.003343;TFIT15260826;22000000000;20758694000;87.433;11.525;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:18:44.003341;TUVT18250237;42280000;10259318374;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:18:18.003337;TUVT18250237;25500000;6187621055;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:18:06.003336;TFIT10260331;5000000000;3741665000;72.436;12.34;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:18:05.003335;TUVT18250237;1250000;303314758;76.381;6.265;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:17:50.003333;TFIT10260331;5000000000;3737515000;72.353;12.36;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:16:53.003325;TFIT15260826;3000000000;2830731000;87.433;11.525;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:16:35.990299;BISG118SA007;1500000000;1289685000;84.781;14.82;TRD;20180227;20250227;TV;7.12;ISG;ISAGEN S.A. E.S.P.
2022-07-29:12:13:20.003308;TUVT17230223;10000000;3227021399;101.653;1.803;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:12:29.003300;TFIT08261125;10000000000;9056520000;86.37;11.365;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:12:20.003296;TUVT11070525;20000000;6067907370;96.684;4.8;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:12:12.003295;TFIT10260331;1000000000;746263000;72.229;12.39;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:11:48.003292;TUVT11170327;90000000;25946913319;91.418;5.44;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:11:43.003291;TFIT16240724;10000000000;9857100000;98.434;10.915;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:11:31.990285;BVBBO120SE05;500000000;384330000;76.418;14.8;TRD;20200924;20250924;TV;4.75;BBO;BANCO DE BOGOTA S.A.
2022-07-29:12:11:20.003287;TFIT08261125;1000000000;905892000;86.394;11.355;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:10:51.003285;TFIT10260331;5000000000;3733615000;72.275;12.379;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:08:39.003271;TUVT18250237;10000000;2422845442;76.263;6.28;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:08:02.003268;TUVT18250237;10000000;2421631610;76.224;6.285;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:07:59.003267;TFIT16240724;500000000;492515000;98.366;10.955;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-29:12:07:01.003256;TFIT16240724;500000000;493820000;98.627;10.8;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
